Date,Open,High,Low,Close,Volume
11/24/2015,63.49,64.04,63.485,63.97,1486
11/25/2015,63.8299,64.04,63.8299,63.9754,2369
11/27/2015,63.99,64.0305,63.95,64.0305,20600
11/30/2015,63.97,64.0061,63.8506,63.9001,6221
12/01/2015,64.27,64.47,64.17,64.47,3776
12/02/2015,64.6126,64.6126,63.7689,63.8599,3078
12/03/2015,63.79,63.79,62.9301,62.9301,706
12/04/2015,63.15,64.18,63.15,64.12,9602
12/07/2015,63.7311,63.9,63.41,63.62,2099
12/08/2015,62.91,63.28,62.65,62.88,2785
12/09/2015,63.1399,63.35,62.39,62.4679,1956
12/10/2015,62.91,63.2899,62.8914,63.28,71851
12/11/2015,62.07,62.07,61.548,61.64,16270
12/14/2015,61.6445,61.66,61.1244,61.35,4652
12/15/2015,62.39,62.75,62.265,62.44,75477
12/16/2015,62.95,63.34,62.53,63.32,3932
12/17/2015,63.37,63.38,62.25,62.25,24960
12/18/2015,61.8001,61.84,61.3705,61.5185,6914
12/21/2015,61.688,61.8599,61.52,61.79,32145
12/22/2015,62.13,62.62,61.97,62.45,3720
12/23/2015,63.32,63.43,63.29,63.43,8395
12/24/2015,63.03,63.06,62.95,63.01,4271
12/28/2015,62.3872,62.42,62.3872,62.42,565
12/29/2015,62.93,63.2,62.93,63.16,7962
12/30/2015,63,63.02,62.6101,62.6101,3275
12/31/2015,62.46,62.46,62.24,62.24,923
01/04/2016,60.93,61.18,60.61,61.18,4274
01/05/2016,60.97,61.37,60.89,61.28,10530
01/06/2016,60.48,60.514,60.034,60.16,3720
01/07/2016,59.09,59.56,58.64,58.86,4982
01/08/2016,59.2,59.2,58.218,58.218,885
01/11/2016,58.09,58.09,57.37,57.86,235355
01/12/2016,58.48,58.5232,57.58,58.28,102902
01/13/2016,58.23,58.23,56.7035,56.758,123883
01/14/2016,56.81,57.56,56.81,57.32,16460
01/15/2016,55.6,55.95,55.158,55.83,34559
01/19/2016,56.42,56.42,54.85,55.35,335502
01/20/2016,53.86,55.1654,53.22,54.75,166149
01/21/2016,54.9,55.6,54.9,54.99,61468
01/22/2016,56.04,56.14,55.7,55.88,3845
01/25/2016,55.8,55.81,54.84,54.84,51824
01/26/2016,55.22,55.82,55.22,55.82,1993
01/27/2016,56.31,56.34,55.47,55.61,5347
01/28/2016,55.3801,55.4968,55.2,55.49,73060
01/29/2016,55.76,56.84,55.76,56.84,122523
02/01/2016,56.57,57.25,56.3451,57.25,11565
02/02/2016,56.47,56.47,55.47,55.51,2428
02/03/2016,55.87,55.93,55.165,55.86,15930
02/04/2016,55.85,56.59,55.85,56.15,187047
02/05/2016,56.08,56.08,55.38,55.53,29491
02/08/2016,54.64,54.85,53.95,54.6099,29631
02/09/2016,54.46,54.562,53.9505,54.45,19184
02/10/2016,54.79,54.99,54.4,54.4,13815
02/11/2016,53.62,54.08,53.27,53.5399,6333
02/12/2016,54.12,54.9799,53.88,54.96,232993
02/16/2016,55.96,56.2699,55.52,56.23,7474
02/17/2016,56.78,57.255,56.78,57.245,2581
02/18/2016,57.09,57.09,56.8919,56.9693,6357
02/19/2016,56.74,56.74,56.4,56.68,328116
02/22/2016,57.7,57.87,57.54,57.87,32173
02/23/2016,57.41,57.41,57.03,57.07,10289
02/24/2016,56.118,57.32,56.118,57.32,3756
02/25/2016,57.3092,58.02,57.3092,58.02,829
02/26/2016,58.2064,58.5,58.03,58.03,28023
02/29/2016,58,58.3498,57.788,57.8732,8689
03/01/2016,57.9212,59.03,57.9212,59.03,11754
03/02/2016,58.92,59.48,58.92,59.48,69544
03/03/2016,59.4001,59.93,59.4001,59.93,6989
03/04/2016,59.75,60.4765,59.75,60.11,114616
03/07/2016,59.88,60.74,59.88,60.62,104050
03/08/2016,59.768,59.94,59.4101,59.4101,35164
03/09/2016,59.82,60.1536,59.77,59.99,19378
03/10/2016,60.24,60.5,59.39,60.16,12381
03/11/2016,60.98,61.33,60.96,61.33,17844
03/14/2016,61.16,61.25,60.845,61.1,116906
03/15/2016,60.79,60.79,60.44,60.7401,9693
03/16/2016,60.8101,61.29,60.5957,61.22,20406
03/17/2016,61.18,61.8201,61.18,61.59,27763
03/18/2016,61.86,62.21,61.86,62.1,12461
03/21/2016,62.0773,62.18,61.9784,62.16,9551
03/22/2016,61.68,62.31,61.68,62.09,10680
03/23/2016,61.51,61.51,60.77,60.83,19592
03/24/2016,60.61,60.76,60.13,60.74,69970
03/28/2016,60.8,60.91,60.6581,60.79,33574
03/29/2016,60.62,61.24,60.51,61.24,48999
03/30/2016,61.689,61.76,61.2645,61.5,48917
03/31/2016,61.44,61.57,61.2811,61.35,17754
04/01/2016,60.69,61.45,60.69,61.43,8489
04/04/2016,61.38,61.38,60.96,61.03,8534
04/05/2016,60.36,60.58,60.35,60.4,11650
04/06/2016,60.63,61.06,60.36,61.04,6198
04/07/2016,60.7399,60.79,59.93,60.18,9015
04/08/2016,60.5,60.78,60.13,60.34,5412
04/11/2016,60.95,60.95,60.19,60.25,4257
04/12/2016,60.48,60.98,60.48,60.86,11096
04/13/2016,61.4799,61.85,61.42,61.81,66450
04/14/2016,61.73,61.76,61.58,61.74,6154
04/15/2016,61.7275,61.75,61.4507,61.52,7245
04/18/2016,61.5,62.02,61.36,62.02,7511
04/19/2016,62.57,62.64,62.29,62.58,10083
04/20/2016,62.76,63.26,62.71,63,58079
04/21/2016,63.2,63.2,62.66,62.68,4133
04/22/2016,62.95,63.02,62.7533,63.02,3183
04/25/2016,62.81,62.81,62.46,62.73,5470
04/26/2016,62.75,63.05,62.75,63.05,215709
04/27/2016,63.213,63.39,62.9,63.39,117699
04/28/2016,63,63.44,62.68,62.7,9835
04/29/2016,62.23,62.23,61.4978,61.81,2264
05/02/2016,61.93,62.08,61.631,62.03,9161
05/03/2016,61.66,61.66,61.01,61.31,161146
05/04/2016,60.84,61.07,60.53,60.66,33358
05/05/2016,60.75,60.976,60.48,60.51,23511
05/06/2016,60.37,60.79,60.29,60.78,3056
05/09/2016,60.89,60.93,60.59,60.64,9620
05/10/2016,61.04,61.45,61.02,61.43,78520
05/11/2016,61,61.29,60.79,60.79,30195
05/12/2016,60.48,60.75,60.2487,60.57,12421
05/13/2016,60.43,60.7,59.89,59.99,419781
05/16/2016,60.49,60.82,60.4725,60.7,54156
05/17/2016,60.7,60.89,60.22,60.39,7212
05/18/2016,60.46,60.74,60.14,60.44,13385
05/19/2016,60.49,60.518,60.07,60.44,5697
05/20/2016,60.63,61.14,60.63,60.99,48690
05/23/2016,60.98,61.21,60.89,60.98,31119
05/24/2016,61.63,61.83,61.63,61.78,12743
05/25/2016,62.2,62.4832,62.2,62.4,6646
05/26/2016,62.4072,62.47,62.2928,62.35,8044
05/27/2016,62.35,62.63,62.35,62.63,4164
05/31/2016,62.78,62.83,62.43,62.72,21574
06/01/2016,62.22,62.77,62.17,62.7,14764
06/02/2016,62.6189,62.95,62.6189,62.95,21263
06/03/2016,62.84,62.84,62.24,62.6,11184
06/06/2016,62.78,63.1499,62.78,63.02,16428
06/07/2016,63.29,63.49,63.13,63.29,71297
06/08/2016,63.27,63.49,63.27,63.44,139959
06/09/2016,63.16,63.2904,62.9624,63.26,24919
06/10/2016,62.66,62.7154,62.29,62.53,138602
06/13/2016,62.19,62.28,61.82,61.86,15057
06/14/2016,61.75,61.82,61.1,61.46,21108
06/15/2016,61.54,61.91,61.39,61.47,164324
06/16/2016,61.24,61.54,60.71,61.45,15357
06/17/2016,61.45,61.78,61.39,61.6,12816
06/20/2016,62.25,62.55,61.99,61.99,5383
06/21/2016,61.62,61.85,61.5,61.76,191247
06/22/2016,62.09,62.1328,61.6,61.65,6915
06/23/2016,62.46,62.63,62.33,62.63,23107
06/24/2016,60.6,61.21,59.95,60.03,172656
06/27/2016,59.54,59.54,58.1999,58.44,51391
06/28/2016,59.2,59.66,58.97,59.6,37942
06/29/2016,60.15,60.8292,60.15,60.7,27058
06/30/2016,60.8,61.63,60.57,61.63,22474
07/01/2016,61.6101,61.85,61.6,61.76,11708
07/05/2016,61.35,61.35,60.65,60.9,29511
07/06/2016,60.49,61.33,60.4894,61.33,12353
07/07/2016,61.45,61.92,61.168,61.4,3829849
07/08/2016,61.88,62.6141,61.88,62.54,23055
07/11/2016,62.67,62.9639,62.67,62.82,11201
07/12/2016,63.28,63.7,63.28,63.64,185072
07/13/2016,63.75,63.785,63.38,63.66,153122
07/14/2016,64.21,64.276,64.05,64.1,6608
07/15/2016,64.0764,64.16,63.9601,64.09,15404
07/18/2016,64.13,64.38,64.08,64.29,46597
07/19/2016,64.02,64.205,63.99,64.17,72360
07/20/2016,64.22,64.62,64.169,64.55,8868
07/21/2016,64.67,64.67,64.1401,64.32,9888
07/22/2016,64.43,64.61,64.35,64.61,9401
07/25/2016,64.59,64.59,64.35,64.48,9345
07/26/2016,64.532,64.718,64.43,64.66,135564
07/27/2016,64.87,64.895,64.43,64.62,49668
07/28/2016,64.29,64.49,64.1,64.411,7119
07/29/2016,64.18,64.42,64.103,64.42,8356
08/01/2016,64.33,64.4,64.03,64.13,53273
08/02/2016,64,64,63.06,63.32,17923
08/03/2016,63.29,63.84,63.2783,63.8101,15253
08/04/2016,63.87,63.95,63.76,63.82,4877
08/05/2016,64.17,64.6599,64.17,64.64,9649
08/08/2016,64.71,64.86,64.6,64.6,7078
08/09/2016,64.75,64.78,64.6,64.66,7665
08/10/2016,64.61,64.61,64.28,64.34,5935
08/11/2016,64.69,64.91,64.5183,64.81,64222
08/12/2016,64.66,64.8,64.61,64.77,14064
08/15/2016,64.9,65.28,64.9,65.21,20380
08/16/2016,65,65.09,64.9818,64.9818,9903
08/17/2016,64.7152,64.98,64.6,64.97,4637
08/18/2016,64.9999,65.2299,64.9999,65.21,16324
08/19/2016,65.04,65.2499,64.82,65.17,34546
08/22/2016,65.04,65.14,64.87,65.06,8860
08/23/2016,65.28,65.55,65.28,65.38,7684
08/24/2016,65.285,65.4,64.9201,65.03,56335
08/25/2016,64.955,65.07,64.8419,64.94,6965
08/26/2016,65.167,65.394,64.7,64.85,75655
08/29/2016,65.07,65.3499,65.05,65.26,86386
08/30/2016,65.21,65.31,65.171,65.28,35875
08/31/2016,65.05,65.22,64.81,65.22,39460
09/01/2016,65.33,65.33,64.69,65.03,25554
09/02/2016,65.29,65.51,65.251,65.4,11550
09/06/2016,65.49,65.53,65.1501,65.53,29522
09/07/2016,65.53,65.7,65.53,65.67,5324
09/08/2016,65.6,65.7499,65.5,65.63,643208
09/09/2016,65.17,65.259,64.14,64.15,94791
09/12/2016,64.11,65.23,64.11,65.13,28466
09/13/2016,64.5301,64.55,64.165,64.38,10179
09/14/2016,64.23,64.67,64.06,64.115,22386
09/15/2016,64.69,65.0016,64.69,64.93,7624
09/16/2016,64.85,64.93,64.565,64.835,130691
09/19/2016,65.23,65.4099,64.83,64.87,12213
09/20/2016,65.09,65.11,64.6852,64.79,11132
09/21/2016,65.17,65.5,64.88,65.47,11140
09/22/2016,65.97,66,65.7,65.8,13334
09/23/2016,65.75,65.83,65.435,65.53,15666
09/26/2016,64.58,64.81,64.41,64.41,39202
09/27/2016,64.28,64.84,64.28,64.84,26985
09/28/2016,65.01,65.24,64.61,65.22,80204
09/29/2016,65.26,65.26,64.33,64.49,728443
09/30/2016,64.91,65.48,64.84,65.28,551886
10/03/2016,65.08,65.23,64.99,65.14,1087621
10/04/2016,65.37,65.47,64.84,64.9889,22708
10/05/2016,65.29,65.72,65.29,65.558,45205
10/06/2016,65.46,65.595,65.17,65.535,22357
10/07/2016,65.53,65.715,64.93,65.18,24779
10/10/2016,65.71,65.823,65.5614,65.62,17934
10/11/2016,65.42,65.42,64.53,64.76,15472
10/12/2016,64.83,64.83,64.5735,64.71,616686
10/13/2016,64.29,64.58,63.6921,64.41,185095
10/14/2016,64.87,64.97,64.33,64.34,371233
10/17/2016,64.35,64.52,64.1408,64.18,26418
10/18/2016,64.75,64.91,64.51,64.72,23972
10/19/2016,64.7,64.9153,64.63,64.81,134765
10/20/2016,64.82,64.92,64.53,64.77,54806
10/21/2016,64.33,64.66,64.33,64.57,425876
10/24/2016,64.88,65,64.71,64.86,39099
10/25/2016,64.9,64.9,64.49,64.62,904371
10/26/2016,64.22,64.7995,64.11,64.62,1101074
10/27/2016,64.815,64.88,64.37,64.37,34757
10/28/2016,64.36,64.795,64.11,64.33,62786
10/31/2016,64.485,64.63,64.4,64.5,55466
11/01/2016,64.73,64.78,63.6,64.06,31059
11/02/2016,63.89,64.2,63.77,63.84,626319
11/03/2016,63.98,64.1,63.405,63.47,148302
11/04/2016,63.38,63.89,63.31,63.37,294648
11/07/2016,64.25,64.8,64.2319,64.79,121392
11/08/2016,64.71,65.17,64.4398,64.97,1014274
11/09/2016,64.83,66.5728,64.59,66.28,1470053
11/10/2016,66.74,67.55,66.59,67.04,426999
11/11/2016,66.67,67.11,66.5,67.1,469029
11/14/2016,67.3,67.88,67.28,67.7928,190361
11/15/2016,68.02,68.33,67.6,68.33,178069
11/16/2016,68.15,68.205,67.9,68.01,1642294
11/17/2016,67.87,68.19,67.82,68.19,85603
11/18/2016,68.28,68.4,68.0076,68.05,102908
11/21/2016,68.21,68.49,68.19,68.45,129066
11/22/2016,68.57,68.72,68.4,68.7,116692
11/23/2016,68.57,68.93,68.51,68.93,60635
11/25/2016,69.05,69.21,68.93,69.16,60137
11/28/2016,69.07,69.1,68.65,68.77,208869
11/29/2016,68.72,69,68.5894,68.81,311363
11/30/2016,69.13,69.26,68.9801,69.07,46982
12/01/2016,69.2,69.71,69.05,69.17,964452
12/02/2016,69.18,69.36,68.98,69.05,28279
12/05/2016,69.41,69.66,69.26,69.44,128107
12/06/2016,69.57,69.84,69.3565,69.83,236282
12/07/2016,69.8,71.03,69.72,70.95,94595
12/08/2016,71.04,71.55,71,71.32,303672
12/09/2016,71.48,71.73,71.43,71.71,665773
12/12/2016,71.62,71.8159,71.2622,71.44,424060
12/13/2016,71.71,72.05,71.5396,71.85,287384
12/14/2016,71.49,72.04,71.09,71.18,67019
12/15/2016,71.21,71.9,71.21,71.55,439638
12/16/2016,71.72,72.02,71.2,71.31,62292
12/19/2016,71.34,71.58,71.243,71.45,52663
12/20/2016,71.56,71.86,71.56,71.74,39470
12/21/2016,71.75,71.77,71.61,71.63,109744
12/22/2016,71.28,71.29,70.735,70.87,804407
12/23/2016,70.82,71.06,70.82,71.06,42044
12/27/2016,71.07,71.39,71.05,71.23,42811
12/28/2016,71.31,71.41,70.49,70.55,28225
12/29/2016,70.48,70.66,70.263,70.44,601275
12/30/2016,70.53,70.53,69.965,70.19,85549
01/03/2017,70.7,71.06,70.41,70.92,345002
01/04/2017,71.1,71.74,71.1,71.67,169708
01/05/2017,71.4,71.55,70.88,71.28,134147
01/06/2017,71.26,71.43,70.99,71.21,52200
01/09/2017,71.05,71.2358,70.92,70.95,65982
01/10/2017,71,71.5598,70.94,71.23,2507471
01/11/2017,71.23,71.33,70.8729,71.25,123972
01/12/2017,71.06,71.18,70.39,70.99,60967
01/13/2017,71.03,71.28,70.89,71.03,39798
01/17/2017,70.8,71,70.54,70.72,141487
01/18/2017,70.71,70.87,70.5075,70.86,608405
01/19/2017,70.87,70.99,70.36,70.56,325606
01/20/2017,70.72,70.91,70.46,70.67,843700
01/23/2017,70.65,70.71,70.185,70.44,166891
01/24/2017,70.53,71.28,70.53,71.18,174679
01/25/2017,71.65,72.0234,71.57,72.01,124860
01/26/2017,71.98,72.11,71.78,71.82,482467
01/27/2017,71.85,71.93,71.42,71.51,86239
01/30/2017,71.26,71.26,70.579,71.06,89656
01/31/2017,70.86,71.12,70.55,71.08,438866
02/01/2017,71.61,71.75,71.2306,71.57,1180929
02/02/2017,71.35,71.56,71.195,71.44,86945
02/03/2017,71.86,72.224,71.77,72.18,51295
02/06/2017,72.06,72.33,71.94,72.12,89638
02/07/2017,72.17,72.3,71.876,71.96,852630
02/08/2017,71.66,71.87,71.46,71.84,420823
02/09/2017,71.93,72.51,71.93,72.33,239042
02/10/2017,72.45,72.62,72.3,72.56,46672
02/13/2017,72.74,73.249,72.74,73.1,102065
02/14/2017,73.16,73.66,73.06,73.66,180157
02/15/2017,73.71,74.19,73.68,74.15,110852
02/16/2017,74.16,74.32,73.88,74.12,99455
02/17/2017,73.77,74.17,73.75,74.17,114565
02/21/2017,74.38,74.8099,74.38,74.74,167460
02/22/2017,74.62,74.66,74.43,74.56,218929
02/23/2017,74.81,74.81,74.33,74.41,42647
02/24/2017,73.95,74.48,73.91,74.48,97988
02/27/2017,74.46,74.79,74.37,74.75,111679
02/28/2017,74.45,74.49,74.1901,74.33,86858
03/01/2017,75,75.57,75,75.32,141221
03/02/2017,75.32,75.32,74.81,74.87,383524
03/03/2017,74.86,75.035,74.72,75.03,125407
03/06/2017,74.68,74.68,74.23,74.52,72510
03/07/2017,74.31,74.44,74.01,74.08,160908
03/08/2017,74.21,74.42,73.87,73.96,262613
03/09/2017,73.9,74.07,73.435,73.79,228189
03/10/2017,74.16,74.2,73.7,74.06,141334
03/13/2017,74.04,74.12,73.8499,73.94,93472
03/14/2017,73.75,73.75,73.32,73.64,1490536
03/15/2017,73.71,74.38,73.66,74.24,482187
03/16/2017,74.3,74.33,73.96,74.11,117357
03/17/2017,74.23,74.23,73.78,73.78,67083
03/20/2017,73.75,73.81,73.465,73.5784,90901
03/21/2017,73.77,73.77,72.24,72.3,270934
03/22/2017,72.17,72.68,72.09,72.56,81142
03/23/2017,72.49,72.93,72.335,72.5,251493
03/24/2017,72.33,72.515,71.75,72.08,87772
03/27/2017,71.45,72.09,71.21,72.04,266202
03/28/2017,71.93,72.96,71.91,72.78,79603
03/29/2017,72.72,73.095,72.68,72.97,168497
03/30/2017,72.91,73.38,72.87,73.31,125039
03/31/2017,73.18,73.4,73.12,73.12,247436
04/03/2017,73.19,73.22,72.32,72.83,156170
04/04/2017,72.62,72.88,72.56,72.88,119846
04/05/2017,73.14,73.43,72.38,72.46,112513
04/06/2017,72.49,72.97,72.34,72.76,64458
04/07/2017,72.64,72.95,72.5344,72.7,84768
04/10/2017,72.74,73.08,72.56,72.78,479686
04/11/2017,72.64,72.67,72,72.67,397872
04/12/2017,72.67,72.67,72.13,72.26,540787
04/13/2017,72.18,72.4,71.71,71.73,155801
04/17/2017,71.88,72.29,71.75,72.26,78770
04/18/2017,72.05,72.2,71.64,71.97,103741
04/19/2017,72.21,72.38,71.81,71.92,65625
04/20/2017,72.17,72.82,72.15,72.66,80218
04/21/2017,72.58,72.76,72.16,72.34,51981
04/24/2017,73.09,73.33,72.96,73.21,237523
04/25/2017,73.52,73.67,73.43,73.56,113268
04/26/2017,73.51,73.99,73.51,73.62,102731
04/27/2017,73.65,73.68,73.29,73.65,41868
04/28/2017,73.7,73.7,73.219,73.28,65222
05/01/2017,73.41,73.61,73.285,73.33,75786
05/02/2017,73.43,73.46,73.12,73.36,47173
05/03/2017,73.02,73.31,72.95,73.24,109223
05/04/2017,73.32,73.42,72.84,73.16,68097
05/05/2017,73.32,73.61,73.16,73.61,52178
05/08/2017,73.59,73.75,73.44,73.69,53767
05/09/2017,73.84,73.96,73.61,73.74,56640
05/10/2017,73.66,73.86,73.55,73.85,692127
05/11/2017,73.65,73.78,73.24,73.63,413908
05/12/2017,73.55,73.56,73.19,73.31,32142
05/15/2017,73.51,73.8599,73.45,73.71,573528
05/16/2017,73.81,73.81,73.31,73.51,75698
05/17/2017,72.85,73.03,71.78,71.84,73732
05/18/2017,71.61,72.21,71.535,71.92,225602
05/19/2017,72.18,72.7,72.18,72.46,59363
05/22/2017,72.69,72.84,72.515,72.75,36313
05/23/2017,72.91,73.09,72.7,73.06,272821
05/24/2017,73.12,73.12,72.93,73.1,54174
05/25/2017,73.36,73.54,73.235,73.35,128919
05/26/2017,73.24,73.4,73.09,73.38,103118
05/30/2017,73.22,73.52,73.1835,73.33,89167
05/31/2017,73.41,73.58,72.86,73.19,140424
06/01/2017,73.28,73.91,73.2,73.91,616951
06/02/2017,73.94,74.07,73.73,73.97,292527
06/05/2017,73.96,73.96,73.6901,73.78,184678
06/06/2017,73.56,73.6447,73.3768,73.46,63454
06/07/2017,73.52,73.76,73.43,73.68,350864
06/08/2017,73.66,74.11,73.66,73.89,39540
06/09/2017,74.07,74.4097,73.7,74.05,230192
06/12/2017,73.94,74.19,73.79,74.13,1274871
06/13/2017,74.41,74.41,74.17,74.39,200610
06/14/2017,74.41,74.55,73.76,74.11,697235
06/15/2017,73.54,73.73,73.4,73.73,76405
06/16/2017,73.62,73.62,73.1,73.42,99272
06/19/2017,73.7,74.17,73.65,74.13,820299
06/20/2017,74.06,74.06,73.5082,73.56,78918
06/21/2017,73.64,73.68,73.33,73.48,60978
06/22/2017,73.46,73.81,73.4501,73.62,87647
06/23/2017,73.69,73.78,73.5,73.68,308911
06/26/2017,73.92,74.2897,73.83,74.02,835168
06/27/2017,73.46,73.8,73.14,73.14,93119
06/28/2017,73.43,74,73.43,73.9,70800
06/29/2017,74.06,74.1345,73.02,73.49,61055
06/30/2017,73.8,73.845,73.45,73.57,56163
07/03/2017,73.87,74.365,73.87,74.13,64105
07/05/2017,74.26,74.28,73.7783,74.15,104089
07/06/2017,73.88,73.95,73.36,73.4,37611
07/07/2017,73.51,73.865,73.47,73.8,25721
07/10/2017,73.63,73.83,73.59,73.67,177943
07/11/2017,73.6,73.69,73.24,73.6,219147
07/12/2017,73.9,74.13,73.9,74.03,34675
07/13/2017,74.09,74.43,74.06,74.39,213986
07/14/2017,74.41,74.86,74.4,74.75,2245844
07/17/2017,74.75,75,74.68,74.89,245678
07/18/2017,74.73,74.73,74.41,74.68,73678
07/19/2017,74.76,75.02,74.75,75.02,75236
07/20/2017,75.09,75.1299,74.8,74.94,111833
07/21/2017,74.75,74.85,74.53,74.85,117316
07/24/2017,74.84,74.88,74.73,74.85,152729
07/25/2017,75.19,75.56,75.19,75.28,55888
07/26/2017,75.39,75.41,75.02,75.1,39820
07/27/2017,75.14,75.28,74.54,75.01,208054
07/28/2017,74.82,75.05,74.77,75.01,1268033
07/31/2017,75.17,75.26,74.9735,75.03,81876
08/01/2017,75.21,75.29,74.85,75.21,73149
08/02/2017,75.55,75.63,75.11,75.39,202146
08/03/2017,75.42,75.43,75.09,75.14,147002
08/04/2017,75.36,75.41,75.19,75.29,43926
08/07/2017,75.48,75.61,75.36,75.53,545456
08/08/2017,75.51,76.13,75.3706,75.5,53078
08/09/2017,75.23,75.41,75.1,75.4,54625
08/10/2017,75.13,75.13,74.13,74.15,670445
08/11/2017,74.04,74.43,74.04,74.19,126113
08/14/2017,74.75,75.06,74.75,74.92,403390
08/15/2017,75,75.07,74.86,74.93,42739
08/16/2017,75.04,75.25,74.855,74.97,215628
08/17/2017,74.73,74.77,73.63,73.67,60113
08/18/2017,73.57,73.89,73.3,73.39,138286
08/21/2017,73.45,73.47,73.08,73.37,75709
08/22/2017,73.67,74.18,73.65,74.18,53579
08/23/2017,73.77,74.22,73.77,74.04,40287
08/24/2017,74.16,74.31,73.83,73.87,73943
08/25/2017,74.13,74.4297,74.12,74.2,60232
08/28/2017,74.29,74.44,74.13,74.3,106755
08/29/2017,73.7,74.38,73.7,74.31,47174
08/30/2017,74.35,74.79,74.23,74.71,82059
08/31/2017,75.01,75.31,75.01,75.19,61811
09/01/2017,75.48,75.8,75.475,75.72,188953
09/05/2017,75.5,75.51,74.62,74.98,1314220
09/06/2017,75.2,75.4913,75.14,75.41,235858
09/07/2017,75.52,75.53,75.11,75.23,82166
09/08/2017,75.12,75.24,74.98,75.05,295231
09/11/2017,75.5,75.99,75.5,75.96,66382
09/12/2017,76.19,76.68,76.19,76.52,601019
09/13/2017,76.44,76.66,76.36,76.66,225152
09/14/2017,76.46,76.68,76.46,76.55,153933
09/15/2017,76.52,76.83,76.43,76.83,617260
09/18/2017,76.95,77.16,76.82,76.91,362723
09/19/2017,77.09,77.09,76.77,76.89,65277
09/20/2017,76.96,76.96,76.56,76.865,66620
09/21/2017,76.76,76.87,76.59,76.73,89185
09/22/2017,76.66,76.92,76.6,76.87,41254
09/25/2017,76.8,77.22,76.78,77.02,54908
09/26/2017,76.73,76.89,76.64,76.76,352633
09/27/2017,77.13,77.32,76.76,77.24,166118
09/28/2017,76.96,77.18,76.95,77.16,93291
09/29/2017,77.12,77.3625,77.03,77.32,164990
10/02/2017,77.47,78.02,77.4,78.02,824385
10/03/2017,78.18,78.44,78.06,78.44,529128
10/04/2017,78.45,78.58,78.338,78.39,200182
10/05/2017,78.44,78.87,78.44,78.79,58762
10/06/2017,78.57,78.78,78.5,78.6,59061
10/09/2017,78.68,78.78,78.34,78.47,32300
10/10/2017,78.68,78.95,78.575,78.83,104437
10/11/2017,78.71,78.9,78.71,78.88,248766
10/12/2017,78.77,78.77,78.44,78.51,81471
10/13/2017,78.54,78.91,78.43,78.77,52918
10/16/2017,78.9,78.95,78.66,78.82,58656
10/17/2017,78.88,78.88,78.7,78.82,243583
10/18/2017,78.99,79.05,78.83,78.96,219807
10/19/2017,78.49,78.88,78.34,78.88,47814
10/20/2017,79.31,79.45,79.2,79.41,32129
10/23/2017,79.59,79.7,79.3158,79.36,144498
10/24/2017,79.58,79.869,79.53,79.7,150773
10/25/2017,79.635,79.66,78.651,79.16,44189
10/26/2017,79.45,79.6,79.18,79.3,138364
10/27/2017,79.3,79.4879,78.89,79.48,2610611
10/30/2017,79.12,79.47,79.04,79.21,142471
10/31/2017,79.33,79.44,79.1801,79.34,65231
11/01/2017,79.67,79.93,79.45,79.57,101871
11/02/2017,79.72,79.74,79.17,79.71,88253
11/03/2017,79.83,79.96,79.6874,79.89,53428
11/06/2017,79.98,80.09,79.75,80.04,626243
11/07/2017,80.19,80.23,79.58,79.79,513878
11/08/2017,79.81,79.98,79.58,79.98,49489
11/09/2017,79.61,79.79,79.18,79.75,52392
11/10/2017,79.79,79.88,79.57,79.85,149812
11/13/2017,79.46,80.04,79.46,79.91,164800
11/14/2017,79.71,79.72,79.38,79.56,60651
11/15/2017,79.23,79.46,78.7701,79.26,210377
11/16/2017,79.84,80.57,79.83,80.41,298735
11/17/2017,80.15,80.44,80.15,80.31,68666
11/20/2017,80.49,80.64,80.295,80.59,106052
11/21/2017,80.98,81.13,80.8865,81.04,172276
11/22/2017,81.12,81.17,80.965,81.05,255661
11/24/2017,81.29,81.3,81.03,81.06,23107
11/27/2017,81.1,81.1,80.66,80.75,82051
11/28/2017,80.88,81.75,80.82,81.72,53437
11/29/2017,81.95,82.49,81.95,82.18,639893
11/30/2017,82.47,83.19,82.42,82.64,154525
12/01/2017,82.64,82.69,81.11,82.43,308471
12/04/2017,83.28,83.53,82.82,82.82,113591
12/05/2017,82.97,82.97,82.29,82.33,588777
12/06/2017,82.26,82.35,81.96,82.12,1371185
12/07/2017,82.09,82.52,82,82.44,256583
12/08/2017,82.84,83.06,82.65,83.06,98978
12/11/2017,83.1,83.47,83.03,83.465,64593
12/12/2017,83.87,83.87,83.34,83.48,119197
12/13/2017,83.53,83.7523,83.4,83.4,130871
12/14/2017,83.45,83.64,82.7855,82.83,214399
12/15/2017,83.02,83.86,83.02,83.63,221965
12/18/2017,84.25,84.7,84.09,84.64,800656
12/19/2017,84.68,84.84,84.37,84.39,362459
12/20/2017,84.89,84.89,84.43,84.64,857744
12/21/2017,84.47,84.57,84.23,84.34,169199
12/22/2017,84.44,84.44,84.08,84.27,80107
12/26/2017,84.09,84.2,83.83,84.07,210497
12/27/2017,84.18,84.18,83.82,83.95,676338
12/28/2017,84.2,84.2,83.92,84.13,66949
12/29/2017,84.26,84.47,83.62,83.62,128724
01/02/2018,83.87,84.73,83.86,84.73,198870
01/03/2018,84.82,84.87,84.63,84.83,572708
01/04/2018,85.03,85.3399,84.84,85.3,434679
